-0.487084870849  258.539367595
-0.466420664207  241.653343934
-0.446494464945  224.76818445
-0.427306273063  208.820657293
-0.407380073801  193.340650034
-0.385977859779  179.73245072
-0.355719557196  158.151352005
-0.326199261993  140.318190067
-0.306273062731  128.116871333
-0.276014760148  112.156381517
-0.255350553506  102.29611898
-0.234686346863  92.9042405178
-0.216236162362  84.9201068123
-0.1963099631  77.4026288272
-0.175645756458  70.8210548148
-0.154981549815  64.7078648772
-0.131365313653  58.5912182307
-0.106273062731  53.4096113795
-0.0848708487085  49.6374776394
-0.0656826568266  46.3363205061
-0.0280442804428  43.4819430162
-0.00590405904059  42.9876336234
0.0191881918819  42.9582515966
0.0391143911439  43.4033028855
0.0553505535055  44.7894432106
0.0767527675277  47.1063024448
0.0959409594096  51.2992905105
0.115867158672  55.023030324
0.146125461255  62.0133601804
0.176383763838  70.8772263367
0.206642066421  81.1462447177
0.226568265683  89.0854412057
0.247232472325  97.9605416663
0.276752767528  111.977496824
0.307011070111  127.867124104
0.336531365314  145.631151862
0.366051660517  164.800331844
0.3963099631  185.842183949
0.426568265683  207.820804203
0.458302583026  233.076384628
0.487822878229  257.86617351
