-0.487084870849  268.843817244
-0.466420664207  251.957793583
-0.445756457565  234.603385847
-0.415498154982  210.680366757
-0.385977859779  188.631748144
-0.366051660517  174.55689311
-0.335793357934  155.31771477
-0.305535055351  138.420456804
-0.285608856089  127.155906219
-0.266420664207  117.297372037
-0.246494464945  107.437973677
-0.225830258303  99.4512474399
-0.205166051661  90.9961371276
-0.175645756458  80.1887363136
-0.154981549815  74.543930451
-0.135793357934  69.3692370179
-0.0952029520295  60.4224098447
-0.0745387453875  57.1195243568
-0.0546125461255  55.222655271
-0.0250922509225  52.8461678059
-0.00516605166052  52.354450945
0.0154981549815  52.3302539817
0.0457564575646  54.1683590138
0.0671586715867  56.016834173
0.0863468634686  58.8046700139
0.115867158672  63.9223277479
0.146125461255  70.9126576043
0.176383763838  79.7765237606
0.205904059041  90.9831744687
0.235424354244  102.658209252
0.265682656827  116.674300232
0.29741697417  132.093815083
0.327675276753  148.920210514
0.357195571956  167.621006421
0.377859778598  180.711563556
0.3963099631  194.741481373
0.426568265683  217.656869777
0.457564575646  241.508162154
0.487822878229  267.702239083
