5e-12 0.788231 0.590819 2.91125e-05
1e-11 0.788373 0.590638 0.000597241
1.5e-11 0.788752 0.590139 0.0010973
2e-11 0.789329 0.589375 0.00148836
2.5e-11 0.79005 0.588418 0.00174194
3e-11 0.790851 0.587353 0.00184413
3.5e-11 0.791664 0.586269 0.00179551
4e-11 0.792424 0.585252 0.00161004
4.5e-11 0.793072 0.584378 0.00131224
5e-11 0.793564 0.583704 0.000934179
5.5e-11 0.793873 0.583269 0.000511618
6e-11 0.793984 0.583091 8.06265e-05
6.5e-11 0.793904 0.583163 -0.000325452
7e-11 0.793653 0.583464 -0.000678583
7.5e-11 0.793261 0.583957 -0.000957902
8e-11 0.792768 0.584595 -0.00115073
8.5e-11 0.792217 0.585322 -0.00125235
9e-11 0.791653 0.586085 -0.0012655
9.5e-11 0.791115 0.58683 -0.00119886
1e-10 0.790635 0.587512 -0.00106567
1.05e-10 0.790239 0.588094 -0.000881681
1.1e-10 0.789942 0.58855 -0.00066375
1.15e-10 0.78975 0.588865 -0.000428093
1.2e-10 0.789662 0.589033 -0.0001893
1.25e-10 0.789671 0.589058 4.07131e-05
1.3e-10 0.789767 0.588948 0.000253214
1.35e-10 0.789935 0.588718 0.000442596
1.4e-10 0.790163 0.588385 0.000605657
1.45e-10 0.790438 0.587969 0.000740537
1.5e-10 0.790749 0.587488 0.000845654
1.55e-10 0.791087 0.586964 0.000918701
1.6e-10 0.791444 0.586417 0.000956153
1.65e-10 0.79181 0.58587 0.000953204
1.7e-10 0.792171 0.585347 0.000904479
1.75e-10 0.792513 0.584874 0.000805289
1.8e-10 0.792817 0.584479 0.000653256
1.85e-10 0.793063 0.584186 0.000449844
1.9e-10 0.793228 0.584021 0.000201491
1.95e-10 0.793292 0.584 -7.97859e-05
2e-10 0.79324 0.584136 -0.000376883
2.05e-10 0.793062 0.58443 -0.000668757
2.1e-10 0.792758 0.584875 -0.000932328
2.15e-10 0.79234 0.585451 -0.00114453
2.2e-10 0.791831 0.586125 -0.00128472
2.25e-10 0.791264 0.586857 -0.00133684
2.3e-10 0.790678 0.587597 -0.00129139
2.35e-10 0.790119 0.588294 -0.00114674
2.4e-10 0.789634 0.588893 -0.000909621
2.45e-10 0.789266 0.589348 -0.000594821
2.5e-10 0.789049 0.589616 -0.000224177
2.55e-10 0.789009 0.589669 0.000175151
2.6e-10 0.789155 0.589495 0.000572781
2.65e-10 0.789481 0.589096 0.000937414
2.7e-10 0.789966 0.588496 0.00123923
2.75e-10 0.790572 0.587731 0.00145226
2.8e-10 0.791254 0.586858 0.0015567
2.85e-10 0.791956 0.585939 0.00154096
2.9e-10 0.792622 0.585046 0.0014031
2.95e-10 0.793196 0.584253 0.00115157
3e-10 0.793633 0.583626 0.000805061
3.05e-10 0.793895 0.58322 0.000391253
3.1e-10 0.793963 0.583072 -5.55207e-05
3.15e-10 0.793832 0.583198 -0.000497381
3.2e-10 0.793514 0.58359 -0.000896643
3.25e-10 0.793037 0.584214 -0.00121951
3.3e-10 0.792442 0.585019 -0.00143956
3.35e-10 0.791778 0.585936 -0.00154011
3.4e-10 0.7911 0.586887 -0.00151574
3.45e-10 0.790462 0.587795 -0.0013723
3.5e-10 0.789913 0.588585 -0.00112593
3.55e-10 0.789495 0.589197 -0.000800971
3.6e-10 0.789234 0.589587 -0.000427231
3.65e-10 0.789144 0.589733 -3.69258e-05
3.7e-10 0.789226 0.589633 0.000338379
3.75e-10 0.789464 0.589305 0.000670481
3.8e-10 0.789833 0.588786 0.000936766
3.85e-10 0.790298 0.588124 0.00112157
3.9e-10 0.790821 0.587378 0.00121682
