
10	0.9843734800815582	19.066340871155262	0.000413455069065094	3.136619493365288	2.616082951426506	3.290449433028698	9.697675704956055e-05	1.1398863792419434	0.00047963857650756836	4.931957148015499
20	1.516183815896511	16.52915046364069	0.0004990920424461365	2.5577187091112137	2.4410522282123566	2.6842560172080994	0.00010195374488830566	1.180981993675232	0.0005053728818893433	6.063575923442841
30	0.18134705722332	17.923144608736038	0.00037901103496551514	3.1947173550724983	3.044336199760437	2.855352409183979	9.656697511672974e-05	1.6308106034994125	0.0004490762948989868	5.7852673679590225
40	0.6410909965634346	17.718336559832096	0.0005304887890815735	3.9272342771291733	2.643856056034565	3.030600368976593	8.117407560348511e-05	1.4192276298999786	0.0004270821809768677	4.569503851234913
50	0.20829980820417404	17.23932107537985	0.0003509894013404846	3.808470845222473	2.8477445915341377	2.821800172328949	8.454173803329468e-05	1.5742854475975037	0.7812970131635666	3.7538745552301407
60	0.21248727291822433	19.919622249901295	0.0003748983144760132	2.887391336262226	2.4676984772086143	3.087405316531658	7.911026477813721e-05	1.1218302100896835	0.0005145668983459473	4.95449011027813
70	1.1136744394898415	15.474063001573086	0.00040437281131744385	3.093712791800499	2.7575052678585052	3.221692517399788	7.50124454498291e-05	1.2879186198115349	0.0004483535885810852	3.7028711810708046
80	0.22282575070858002	17.180636547505856	0.00045224279165267944	2.3829753026366234	2.6221529841423035	2.5247859060764313	9.36165452003479e-05	1.7351269125938416	0.0005256980657577515	5.559259980916977
90	0.21690604090690613	18.307405062019825	0.0005051493644714355	2.4125123992562294	2.3219829574227333	3.3893796652555466	8.825957775115967e-05	1.2097283527255058	0.0004179030656814575	3.0519907996058464
100	1.0829805955290794	17.918940842151642	0.00046134740114212036	2.4233697578310966	2.9307169318199158	3.2306516021490097	0.00010510534048080444	1.4635041430592537	0.0004214644432067871	3.918895848095417
110	1.108957700431347	17.90363348275423	0.0005117505788803101	2.9933487623929977	2.3178236186504364	3.013809710741043	8.993595838546753e-05	1.3908844664692879	0.0004581138491630554	4.947743967175484
120	1.152567207813263	17.099254854023457	0.00048232078552246094	2.598703607916832	2.634719006717205	3.0813902094960213	8.310377597808838e-05	1.380985289812088	0.00043386220932006836	4.537193104624748
130	1.1557061299681664	17.00748597085476	0.0004460066556930542	2.5020705312490463	2.8933303877711296	2.933275990188122	8.400529623031616e-05	1.475038781762123	0.000383228063583374	5.511935532093048
140	1.1673366576433182	18.459072791039944	0.0004611760377883911	3.2463264539837837	2.3855539858341217	2.8838181123137474	0.00012698769569396973	1.7589891850948334	0.00037088990211486816	4.86832483112812
150	2.807655170559883	19.007267855107784	0.0004990547895431519	3.7830760776996613	2.391760192811489	3.106664262712002	9.094923734664917e-05	1.69525758177042	0.00038933008909225464	6.156159333884716
160	0.4738444909453392	17.66157193481922	0.0004739537835121155	2.397748075425625	3.2635049372911453	3.1033469438552856	0.00010339170694351196	1.419788770377636	0.00037728995084762573	3.7921328246593475
170	1.2460244819521904	15.908342629671097	0.0004965811967849731	2.6077530086040497	2.86374881118536	3.5417719334363937	0.00011656433343887329	1.7992568910121918	0.00035878270864486694	3.674292527139187
180	2.1126092076301575	17.42668180167675	0.000515766441822052	4.098020374774933	2.5744943246245384	3.3278233483433723	0.00012537837028503418	1.274422325193882	0.0003328174352645874	5.392884202301502
190	2.0903506502509117	17.629106879234314	0.0006843805313110352	2.9748888835310936	2.6408559679985046	2.8214665800333023	0.00014047324657440186	1.179058812558651	0.0005189403891563416	7.0985918045043945
200	1.2629357874393463	13.882275111973286	0.0004737377166748047	2.540799744427204	2.503615841269493	2.4430067986249924	0.00012086331844329834	1.2580418214201927	0.00043073296546936035	6.0447139367461205
210	1.2435275167226791	17.808226451277733	0.0006863623857498169	2.471324697136879	2.3879881128668785	2.6717598736286163	9.703636169433594e-05	1.3232012540102005	0.0003279000520706177	5.530079543590546
220	0.48142411559820175	17.181194476783276	0.0006009042263031006	2.892045021057129	2.449421174824238	2.9708817303180695	0.000109158456325531	1.1363413482904434	0.0003943145275115967	5.595621936023235
