phi [°]		h [mT]		t [s]				Sij [dB/mm]
-90.00		-12.00		2.3266219239373623941413096e-10	-2.88493312677128282278671e-03
-90.00		-10.00		2.3266219239373623941413096e-10	-3.28797508054968698476550e-03
-90.00		-8.00		2.3266219239373623941413096e-10	-3.74230817818543880573512e-03
-90.00		-6.00		2.3266219239373623941413096e-10	-4.25334397421985033194147e-03
-90.00		-4.00		7.7404921700223859523009522e-10	2.26096749513138252016264e-03
-90.00		-2.00		8.7695749440716053063312975e-10	-5.70966003216884926407815e-03
-90.00		0.00		6.9798657718120933862785231e-10	-1.54994763039868838072621e-01
-90.00		2.00		8.9038031319910687003352555e-10	-6.50825948307485070004619e-03
-90.00		4.00		8.0089485458613127403088684e-10	4.05010400871419744966984e-03
-90.00		6.00		2.3266219239373623941413096e-10	-4.78282570212964965733482e-03
-90.00		8.00		2.3266219239373623941413096e-10	-4.21126887173271530900864e-03
-90.00		10.00		2.3266219239373623941413096e-10	-3.70260915122496607823632e-03
-90.00		12.00		2.3266219239373623941413096e-10	-3.25092388583088929068787e-03
-90.00		14.00		2.3266219239373623941413096e-10	-2.85070508017320036267539e-03
-90.00		16.00		2.3266219239373623941413096e-10	-2.49685830367971052165532e-03
-90.00		18.00		2.3266219239373623941413096e-10	-2.18468382832764408674198e-03
-90.00		20.00		2.3266219239373623941413096e-10	-1.90985808814361258944903e-03
-90.00		22.00		2.3266219239373623941413096e-10	-1.66841224046535376891731e-03
-90.00		24.00		2.3266219239373623941413096e-10	-1.45672788360598926687972e-03
-90.00		26.00		2.3266219239373623941413096e-10	-1.27149790763775674164171e-03
-90.00		28.00		2.3266219239373623941413096e-10	-1.10972160250025317536349e-03
-90.00		30.00		2.3266219239373623941413096e-10	-9.68680532478856013388346e-04
-90.00		32.00		2.3266219239373623941413096e-10	-8.45920332695789000711228e-04
-90.00		34.00		2.3266219239373623941413096e-10	-7.39234617325924500165490e-04
-90.00		36.00		2.3266219239373623941413096e-10	-6.46641693816276666093024e-04
-90.00		38.00		2.3266219239373623941413096e-10	-5.66370969123739767710213e-04
-90.00		40.00		2.3266219239373623941413096e-10	-4.96847573495206207457031e-04
-90.00		42.00		2.3266219239373623941413096e-10	-4.36666637149837769203004e-04
-90.00		44.00		2.3266219239373623941413096e-10	-3.84588099866969292898317e-04
-90.00		46.00		2.3266219239373623941413096e-10	-3.39521829550145715689163e-04
-90.00		48.00		2.3266219239373623941413096e-10	-3.00505681792561762499111e-04
-90.00		50.00		2.3266219239373623941413096e-10	-2.66698998427200345464477e-04
-90.00		52.00		2.3266219239373623941413096e-10	-2.37370179677812219269650e-04
-90.00		54.00		2.3266219239373623941413096e-10	-2.11876694859923942349661e-04
-90.00		56.00		2.3266219239373623941413096e-10	-1.89669724092705774091960e-04
-90.00		58.00		2.3266219239373623941413096e-10	-1.70275089340645835022520e-04
-90.00		60.00		2.3266219239373623941413096e-10	-1.53280756228102947981776e-04
-90.00		62.00		2.3266219239373623941413096e-10	-1.38337161343691459345143e-04
-90.00		64.00		2.3266219239373623941413096e-10	-1.25149833436808598447279e-04
-90.00		66.00		2.3266219239373623941413096e-10	-1.13456289374340942347451e-04
-90.00		68.00		2.3266219239373623941413096e-10	-1.03051826093289545052158e-04
-90.00		70.00		2.3266219239373623941413096e-10	-9.37507241166359581770878e-05
-90.00		72.00		2.3266219239373623941413096e-10	-8.54014392757468311818958e-05
-85.50		-72.00		9.6644295302013540285273248e-10	-5.10897194475026933391248e-02
-85.50		-70.00		9.7091722595078407925528785e-10	-5.37381607898829438685340e-02
-85.50		-68.00		9.7091722595078407925528785e-10	-5.62221017051717439350078e-02
-85.50		-66.00		8.3668903803132151243194232e-10	-4.98532032790513224274065e-02
-85.50		-64.00		8.4116331096197029223207426e-10	-5.76465762412844903717080e-02
-85.50		-62.00		8.5011185682326785183233813e-10	-6.87398747969648199473980e-02
-85.50		-60.00		9.4854586129754069724251102e-10	-8.13684607596589642986018e-02
-85.50		-58.00		9.5749440715883805004762175e-10	-9.76932760381317710773885e-02
