-49.3617021277  0.791021671827
-46.3829787234  0.921052631579
-43.6170212766  0.97213622291
-40.4255319149  0.990712074303
-37.4468085106  0.995356037152
-34.4680851064  1
-31.4893617021  1
-28.5106382979  1
-25.5319148936  1
-22.5531914894  1
-19.3617021277  1
-16.5957446809  1
-13.4042553191  1
-10.4255319149  1
-7.44680851064  1
-4.46808510638  1
-1.48936170213  1
1.48936170213  1
4.46808510638  1
7.44680851064  1
10.6382978723  1
13.4042553191  1
16.5957446809  1
16.3829787234  1
19.3617021277  1
22.5531914894  1
25.5319148936  1
28.5106382979  1
31.4893617021  1
34.4680851064  1
37.4468085106  0.995356037152
40.4255319149  0.990712074303
43.4042553191  0.97213622291
46.3829787234  0.921052631579
49.3617021277  0.791021671827
